11.05,100.22,54.03
11.07,100.28,49.33
11.08,100.25,49.59
11.10,100.32,42.79
11.12,100.25,55.78
11.13,100.28,57.57
11.15,100.22,47.71
11.17,100.18,52.14
11.18,100.46,39.51
11.20,100.42,33.56
11.22,100.32,50.97
11.23,100.35,46.52
11.25,100.28,49.15
11.27,100.32,48.84
11.28,100.28,57.42
11.30,100.18,54.08
11.32,100.22,60.00
11.33,100.18,62.34
11.35,100.28,57.35
11.37,100.25,43.08
11.38,100.32,48.73
11.40,100.32,50.79
11.42,100.18,60.18
11.43,100.32,50.75
11.45,100.25,45.07
11.47,100.18,55.98
11.48,100.28,53.07
11.50,100.28,42.68
11.52,100.11,64.79
11.53,100.04,59.12
11.55,100.32,40.29
11.57,100.32,42.35
11.58,100.25,51.19
11.60,100.18,57.94
11.62,100.35,42.03
11.63,100.18,64.15
11.65,100.18,51.68
11.67,100.22,49.31
11.68,100.28,48.76
11.70,100.28,46.67
11.72,100.22,53.42
11.73,100.15,62.27
11.75,100.22,55.45
11.77,100.25,48.96
11.78,100.22,49.21
11.80,100.25,51.00
11.82,100.25,44.76
11.83,100.22,55.39
11.85,100.32,35.88
11.87,100.28,44.46
11.88,100.25,50.93
11.90,100.32,46.22
11.92,100.25,42.61
11.93,100.15,57.95
11.95,100.35,43.82
11.97,100.25,46.71
11.98,100.25,48.78
12.00,100.28,31.89
12.02,100.35,41.70
12.03,100.22,44.86
12.05,100.22,49.00
12.07,100.22,44.84
12.08,100.35,43.71
12.10,100.22,40.65
12.12,100.15,51.59
12.13,100.15,66.11
12.15,100.11,55.99
12.17,100.18,53.35
12.18,100.11,62.18
12.20,100.18,53.33
12.22,100.15,57.74
12.23,100.32,35.59
12.25,100.11,58.00
12.27,100.04,62.71
12.28,100.08,54.11
12.30,100.32,41.78
12.32,100.32,37.62
12.33,100.11,66.24
12.35,100.11,55.85
12.37,100.11,57.92
12.38,100.15,51.41
12.40,100.18,55.27
12.42,100.08,58.17
12.43,100.22,50.82
12.45,100.04,60.51
12.47,100.18,53.16
12.48,100.11,59.92
12.50,100.22,56.99
12.52,100.11,59.89
12.53,100.25,48.41
12.55,100.22,52.81
12.57,100.08,60.15
12.58,100.11,53.62
12.60,100.22,42.40
12.62,100.11,63.98
12.63,100.18,44.74
12.65,100.11,57.74
12.67,100.25,42.10
12.68,100.11,51.50
12.70,100.28,37.66
12.72,100.15,57.43
12.73,100.15,51.19
12.75,100.18,48.82
12.77,100.11,53.51
12.78,100.18,50.88
12.80,100.25,42.02
12.82,100.01,52.25
12.83,100.08,60.00
12.85,100.08,57.91
12.87,100.18,50.84
12.88,100.04,60.25
12.90,100.01,62.59
12.92,100.01,60.51
12.93,100.18,40.44
12.95,100.11,57.59
12.97,100.28,35.45
12.98,100.22,50.51
13.00,100.08,61.99
13.02,100.11,57.55
13.03,100.25,37.75
13.05,100.25,48.12
13.07,100.18,42.43
13.08,100.25,54.32
13.10,100.25,46.01
13.12,100.15,55.14
13.13,100.04,60.11
13.15,100.22,54.54
13.17,100.28,35.31
13.18,100.01,60.34
13.20,100.15,48.86
13.22,100.15,53.00
13.23,100.18,44.41
13.25,100.11,47.02
13.27,100.22,52.41
13.28,100.15,42.59
13.30,100.15,48.81
13.32,100.11,55.30
13.33,100.15,55.02
13.35,100.08,63.85
13.37,99.97,60.54
13.38,100.15,50.84
13.40,100.25,52.06
13.42,100.11,53.16
13.43,100.08,65.88
13.45,100.04,55.79
13.47,100.18,46.37
13.48,100.18,42.20
13.50,100.32,39.01
13.52,100.04,59.90
13.53,100.28,45.51
13.55,100.22,43.96
13.57,100.11,44.78
13.58,100.15,48.66
13.60,100.08,57.50
13.62,100.28,33.01
13.63,100.11,55.13
13.65,100.08,51.25
13.67,100.18,46.26
13.68,100.11,46.80
13.70,100.15,44.45
13.72,100.25,47.77
13.73,100.15,44.43
13.75,100.22,37.64
13.77,100.11,48.84
13.78,100.15,52.72
13.80,100.15,50.63
13.82,100.15,63.07
13.83,100.11,48.80
13.85,100.18,48.24
13.87,100.15,50.59
13.88,100.11,46.70
13.90,100.08,53.21
13.92,100.18,48.21
13.93,100.22,43.78
13.95,100.11,52.89
13.97,100.11,54.97
13.98,100.15,52.61
14.00,100.08,53.16
14.02,100.18,39.87
14.03,100.08,55.22
14.05,100.01,55.77
14.07,100.15,50.50
14.08,100.08,51.05
14.10,100.01,61.98
14.12,100.22,54.06
14.13,100.18,58.48
14.15,100.11,46.57
14.17,100.04,61.67
14.18,100.15,48.37
14.20,99.97,58.05
14.22,100.04,53.35
14.23,100.11,44.48
14.25,100.15,54.58
14.27,100.11,54.84
14.28,100.08,57.19
14.30,100.11,52.74
14.32,100.11,48.59
14.33,100.15,42.09
14.35,100.04,51.22
14.37,100.11,48.57
14.38,100.11,48.57
14.40,100.25,35.01
14.42,100.15,52.44
14.43,99.97,60.05
14.45,100.15,46.20
14.47,100.08,48.82
14.48,100.15,50.33
14.50,100.15,44.10
14.52,100.08,46.73
14.53,100.11,46.44
14.55,100.08,44.64
14.57,100.22,49.75
14.58,100.08,57.08
14.60,100.15,42.00
14.62,100.08,54.99
14.63,100.18,43.77
14.65,100.18,41.69
14.67,100.15,56.49
14.68,100.08,59.12
14.70,100.18,43.74
14.72,100.18,45.81
14.73,100.25,39.02
14.75,100.11,44.27
14.77,100.11,46.33
14.78,100.11,52.55
14.80,100.08,50.76
14.82,100.18,47.84
14.83,100.11,52.53
14.85,100.04,51.02
14.87,100.15,58.47
14.88,100.18,49.88
14.90,100.08,48.63
14.92,100.08,54.85
14.93,100.18,47.78
14.95,100.04,59.27
14.97,100.04,59.27
14.98,100.11,44.17
15.00,100.15,45.97
15.02,100.11,54.53
15.03,100.04,48.87
15.05,99.97,59.80
15.07,100.18,47.74
15.08,100.08,44.42
15.10,100.11,46.20
15.12,100.08,54.78
15.13,100.01,59.48
15.15,100.01,47.02
15.17,100.08,54.77
15.18,100.22,41.20
15.20,100.08,44.39
15.22,99.90,62.38
15.23,100.18,41.47
15.25,100.08,46.46
15.27,100.15,43.82
15.28,100.04,55.03
15.30,100.01,53.22
15.32,100.01,57.37
15.33,100.11,52.37
15.35,100.18,45.60
15.37,100.18,47.65
15.38,100.08,52.64
15.40,100.08,56.78
15.42,100.01,53.17
15.43,100.18,41.40
15.45,100.11,46.10
15.47,100.15,43.75
15.48,100.18,41.39
15.50,100.15,49.96
15.52,100.11,46.07
15.53,100.04,52.87
15.55,100.04,57.01
15.57,100.04,48.71
15.58,100.04,46.63
15.60,100.01,48.97
15.62,100.01,53.12
15.63,100.08,50.50
15.65,100.08,42.19
15.67,100.08,60.86
15.68,100.11,41.90
15.70,100.04,48.69
15.72,100.11,56.42
15.73,99.94,64.03
15.75,100.11,50.18
15.77,100.08,40.08
15.78,100.25,40.77
15.80,100.08,44.22
15.82,100.15,41.59
15.83,100.11,46.00
15.85,100.22,45.16
15.87,99.94,59.85
15.88,100.04,50.70
15.90,100.08,54.57
15.92,100.11,45.98
15.93,100.04,54.85
15.95,100.01,50.96
15.97,100.15,39.48
15.98,100.11,54.27
16.00,99.94,63.96
16.02,100.22,51.34
16.03,100.11,48.02
16.05,100.04,61.04
16.07,100.22,47.17
16.08,100.01,57.13
16.10,100.08,48.27
16.12,100.04,54.78
16.13,100.04,50.62
16.15,100.08,46.19
16.17,100.15,45.63
16.18,100.22,38.83
16.20,100.15,51.84
16.22,99.97,57.37
16.23,100.11,52.10
16.25,100.04,46.43
16.27,100.04,46.43
16.28,100.08,52.38
16.30,100.25,40.61
16.32,100.08,54.43
16.33,100.15,53.88
16.35,100.15,49.71
16.37,100.08,50.26
16.38,100.22,49.14
16.40,100.11,43.73
16.42,100.01,54.94
16.43,100.08,52.31
16.45,100.08,56.45
16.47,100.08,52.30
16.48,100.04,58.80
16.50,99.97,53.12
16.52,100.04,48.42
16.53,100.11,51.99
16.55,100.11,45.76
16.57,100.04,46.33
16.58,100.04,46.33
16.60,99.94,57.53
16.62,100.11,45.75
16.63,100.11,47.83
16.65,100.04,58.77
16.67,100.11,54.04
16.68,100.18,49.33
16.70,99.97,57.22
16.72,100.04,52.51
16.73,100.04,50.43
16.75,100.18,51.39
16.77,100.08,50.14
16.78,100.15,49.57
16.80,100.01,58.97
16.82,100.04,56.62
16.83,100.11,51.90
16.85,100.15,49.55
16.87,100.04,52.46
16.88,100.18,43.03
16.90,99.94,61.59
16.92,99.90,59.77
16.93,100.01,54.79
16.95,100.08,43.86
16.97,100.18,38.87
16.98,100.11,53.94
17.00,100.15,51.59
17.02,100.04,58.64
17.03,100.04,50.33
17.05,100.15,49.49
17.07,99.94,61.54
17.08,100.04,46.17
17.10,100.15,43.25
17.12,100.08,47.95
17.13,100.22,42.69
17.15,100.08,43.79
17.17,100.15,53.62
17.18,100.08,50.01
17.20,100.15,43.22
17.22,100.11,43.49
17.23,99.97,61.20
17.25,100.08,47.91
17.27,100.15,43.20
17.28,100.15,49.42
17.30,100.01,56.75
17.32,100.01,62.97
17.33,100.15,45.26
17.35,100.22,40.53
17.37,100.11,51.73
17.38,100.01,56.72
17.40,100.04,54.37
17.42,100.08,49.93
17.43,100.08,49.92
17.45,100.08,45.77
17.47,100.15,45.21
17.48,100.08,51.99
17.50,99.97,54.89
17.52,100.08,56.13
17.53,100.04,54.33
17.55,100.15,49.33
17.57,100.18,44.90
17.58,100.15,49.32
17.60,100.01,54.57
17.62,100.04,60.53
17.63,99.94,57.20
17.65,99.97,61.06
17.67,100.04,54.29
17.68,100.08,53.99
17.70,100.01,54.54
17.72,100.08,51.92
17.73,100.11,55.78
17.75,100.11,49.54
17.77,100.04,52.17
17.78,100.04,50.09
17.80,100.08,49.81
17.82,100.11,49.52
17.83,100.08,53.94
17.85,100.08,47.71
17.87,100.11,47.43
17.88,100.01,60.71
17.90,100.11,49.50
17.92,100.32,24.99
17.93,100.08,37.31
17.95,100.04,47.97
17.97,100.08,49.76
17.98,100.18,38.55
18.00,100.04,58.33
18.02,100.18,42.68
18.03,100.22,42.39
18.05,100.18,46.81
18.07,100.11,45.28
18.08,100.18,38.50
18.10,100.04,43.76
18.12,100.18,40.56
18.13,100.08,49.70
18.15,100.22,42.35
18.17,100.11,41.10
18.18,100.08,53.83
18.20,100.04,49.96
18.22,100.01,52.30
18.23,100.22,38.17
18.25,100.22,42.32
18.27,100.08,53.80
18.28,100.01,54.35
18.30,100.15,34.57
18.32,100.04,45.78
18.33,100.08,53.79
18.35,100.15,40.79
18.37,100.11,43.13
18.38,100.04,56.13
18.40,99.97,58.76
18.42,100.18,42.56
18.43,100.04,47.82
18.45,100.08,45.46
18.47,100.01,54.31
18.48,100.04,56.11
18.50,100.11,47.24
18.52,100.11,53.46
18.53,100.25,35.74
18.55,100.18,48.74
18.57,100.08,53.71
18.58,100.15,49.00
18.60,99.97,52.47
18.62,100.25,37.78
18.63,100.11,47.18
18.65,100.08,55.76
18.67,100.15,42.74
18.68,100.18,46.61
18.70,100.11,45.07
18.72,100.11,49.23
18.73,100.18,40.36
18.75,100.04,49.77
18.77,100.08,53.64
18.78,100.01,60.41
18.80,100.11,45.04
18.82,100.04,47.69
18.83,99.97,50.31
18.85,99.97,58.62
18.87,100.08,57.78
18.88,100.08,51.54
18.90,100.22,31.73
18.92,99.94,56.79
18.93,100.18,46.54
18.95,100.22,44.17
18.97,100.18,48.60
18.98,100.11,44.98
19.00,100.04,62.15
19.02,100.11,42.90
19.03,100.08,49.40
19.05,100.15,42.62
19.07,100.08,49.39
19.08,100.01,54.09
19.10,100.25,39.70
19.12,100.18,52.69
19.13,100.11,44.92
19.15,100.11,49.08
19.17,100.01,60.28
19.18,99.97,58.49
19.20,100.04,49.62
19.22,100.15,48.78
19.23,99.97,54.31
19.25,100.08,53.48
19.27,100.08,57.63
19.28,99.97,50.15
19.30,99.97,58.46
19.32,100.01,49.87
19.33,100.39,36.43
19.35,100.01,51.92
19.37,100.18,38.09
19.38,100.08,43.06
19.40,100.11,40.70
19.42,100.04,49.56
19.43,100.04,43.34
